year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode,perc
2020,Nebraska,NE,Clay,31035,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2848,3558,20210622,TOTAL,0.8004496908375491
2020,Nebraska,NE,Colfax,31037,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2636,3717,20210622,TOTAL,0.7091740651062685
2020,Nebraska,NE,Cuming,31039,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3507,4451,20210622,TOTAL,0.7879128285778477
2020,Nebraska,NE,Custer,31041,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5090,5993,20210622,TOTAL,0.8493242115801769
2020,Nebraska,NE,Dakota,31043,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3926,6794,20210622,TOTAL,0.5778628201354136
2020,Nebraska,NE,Dawes,31045,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2931,4121,20210622,TOTAL,0.711235137102645
2020,Nebraska,NE,Dawson,31047,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6524,9178,20210622,TOTAL,0.7108302462410111
2020,Nebraska,NE,Deuel,31049,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,871,1032,20210622,TOTAL,0.8439922480620154
2020,Nebraska,NE,Dixon,31051,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2335,3083,20210622,TOTAL,0.7573791761271489
2020,Nebraska,NE,Dodge,31053,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10984,16876,20210622,TOTAL,0.6508651339179901
2020,Nebraska,NE,Douglas,31055,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,119159,274951,20210622,TOTAL,0.43338267545853626
2020,Nebraska,NE,Dundy,31057,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,883,999,20210622,TOTAL,0.8838838838838838
2020,Nebraska,NE,Fillmore,31059,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2359,3134,20210622,TOTAL,0.7527121888959796
2020,Nebraska,NE,Franklin,31061,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1437,1724,20210622,TOTAL,0.8335266821345708
2020,Nebraska,NE,Frontier,31063,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1229,1440,20210622,TOTAL,0.8534722222222222
2020,Nebraska,NE,Furnas,31065,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2163,2601,20210622,TOTAL,0.831603229527105
2020,Nebraska,NE,Gage,31067,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7445,11068,20210622,TOTAL,0.672659920491507
2020,Nebraska,NE,Garden,31069,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1016,1195,20210622,TOTAL,0.8502092050209205
2020,Nebraska,NE,Garfield,31071,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,933,1075,20210622,TOTAL,0.867906976744186
2020,Nebraska,NE,Gosper,31073,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,893,1118,20210622,TOTAL,0.7987477638640429
2020,Nebraska,NE,Grant,31075,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,375,402,20210622,TOTAL,0.9328358208955224
2020,Nebraska,NE,Greeley,31077,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1016,1258,20210622,TOTAL,0.8076311605723371
2020,Nebraska,NE,Hall,31079,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,16189,24374,20210622,TOTAL,0.664191351440059
2020,Nebraska,NE,Hamilton,31081,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4309,5533,20210622,TOTAL,0.778781854328574
2020,Nebraska,NE,Harlan,31083,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1615,1928,20210622,TOTAL,0.8376556016597511
2020,Nebraska,NE,Hayes,31085,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,494,534,20210622,TOTAL,0.9250936329588015
2020,Nebraska,NE,Hitchcock,31087,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1264,1469,20210622,TOTAL,0.8604492852280463
2020,Nebraska,NE,Holt,31089,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4769,5537,20210622,TOTAL,0.8612967310818133
2020,Nebraska,NE,Hooker,31091,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,376,442,20210622,TOTAL,0.8506787330316742
2020,Nebraska,NE,Howard,31093,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2786,3501,20210622,TOTAL,0.7957726363896029
2020,Nebraska,NE,Jefferson,31095,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2616,3716,20210622,TOTAL,0.7039827771797632
2020,Nebraska,NE,Johnson,31097,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1518,2229,20210622,TOTAL,0.6810228802153432
2020,Nebraska,NE,Kearney,31099,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2822,3604,20210622,TOTAL,0.78301886792452835
2020,Nebraska,NE,Keith,31101,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3544,4364,20210622,TOTAL,0.8120989917506874
2020,Nebraska,NE,Keya Paha,31103,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,476,529,20210622,TOTAL,0.8998109640831758
2020,Nebraska,NE,Kimball,31105,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1563,1874,20210622,TOTAL,0.8340448239060833
2020,Nebraska,NE,Knox,31107,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3721,4697,20210622,TOTAL,0.7922077922077922
2020,Nebraska,NE,Lancaster,31109,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,70092,156091,20210622,TOTAL,0.44904574895413574
2020,Nebraska,NE,Lincoln,31111,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13071,17107,20210622,TOTAL,0.7640731864149178
2020,Nebraska,NE,Logan,31113,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,407,450,20210622,TOTAL,0.9044444444444445
2020,Nebraska,NE,Loup,31115,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,370,454,20210622,TOTAL,0.8149779735682819
2020,Nebraska,NE,Mcpherson,31117,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,275,302,20210622,TOTAL,0.9105960264900662
2020,Nebraska,NE,Madison,31119,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,11940,15765,20210622,TOTAL,0.7573739295908658
2020,Nebraska,NE,Merrick,31121,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3419,4257,20210622,TOTAL,0.8031477566361287
2020,Nebraska,NE,Morrill,31123,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2113,2557,20210622,TOTAL,0.8263590144700821
2020,Nebraska,NE,Nance,31125,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1437,1828,20210622,TOTAL,0.7861050328227571
2020,Nebraska,NE,Nemaha,31127,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2428,3423,20210622,TOTAL,0.7093193105463044
2020,Nebraska,NE,Nuckolls,31129,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1857,2303,20210622,TOTAL,0.8063395570994355
2020,Nebraska,NE,Otoe,31131,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5649,8315,20210622,TOTAL,0.679374624173181
2020,Nebraska,NE,Pawnee,31133,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1071,1429,20210622,TOTAL,0.7494751574527642
2020,Nebraska,NE,Perkins,31135,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1321,1544,20210622,TOTAL,0.8555699481865285
2020,Nebraska,NE,Phelps,31137,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4157,5009,20210622,TOTAL,0.8299061688959872
2020,Nebraska,NE,Pierce,31139,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3462,4006,20210622,TOTAL,0.8642036944583126
2020,Nebraska,NE,Platte,31141,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,12186,15673,20210622,TOTAL,0.7775154724685766
2020,Nebraska,NE,Polk,31143,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2291,2879,20210622,TOTAL,0.7957624175060785
2020,Nebraska,NE,Red Willow,31145,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4525,5452,20210622,TOTAL,0.8299706529713866
2020,Nebraska,NE,Richardson,31147,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3073,4126,20210622,TOTAL,0.7447891420261755
2020,Nebraska,NE,Rock,31149,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,744,841,20210622,TOTAL,0.8846611177170036
2020,Nebraska,NE,Saline,31151,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3631,5770,20210622,TOTAL,0.6292894280762565
2020,Nebraska,NE,Sarpy,31153,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,51979,95673,20210622,TOTAL,0.5432985272751978
2020,Nebraska,NE,Saunders,31155,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9108,12735,20210622,TOTAL,0.7151943462897526
2020,Nebraska,NE,Scotts Bluff,31157,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10952,15469,20210622,TOTAL,0.7079966384381666
2020,Nebraska,NE,Seward,31159,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6490,9142,20210622,TOTAL,0.7099103040910085
2020,Nebraska,NE,Sheridan,31161,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2292,2672,20210622,TOTAL,0.8577844311377245
2020,Nebraska,NE,Sherman,31163,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1322,1698,20210622,TOTAL,0.7785630153121319
2020,Nebraska,NE,Sioux,31165,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,642,729,20210622,TOTAL,0.8806584362139918
2020,Nebraska,NE,Stanton,31167,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2561,3161,20210622,TOTAL,0.8101866497943688
2020,Nebraska,NE,Thayer,31169,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2308,2980,20210622,TOTAL,0.774496644295302
2020,Nebraska,NE,Thomas,31171,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,377,427,20210622,TOTAL,0.882903981264637
2020,Nebraska,NE,Thurston,31173,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1180,2325,20210622,TOTAL,0.5075268817204301
2020,Nebraska,NE,Valley,31175,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1901,2340,20210622,TOTAL,0.8123931623931624
2020,Nebraska,NE,Washington,31177,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8583,12413,20210622,TOTAL,0.6914525094658825
2020,Nebraska,NE,Wayne,31179,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3055,4200,20210622,TOTAL,0.7273809523809524
2020,Nebraska,NE,Webster,31181,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1511,1876,20210622,TOTAL,0.8054371002132196
2020,Nebraska,NE,Wheeler,31183,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,438,502,20210622,TOTAL,0.8725099601593626
2020,Nebraska,NE,York,31185,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5337,7143,20210622,TOTAL,0.747165056698866
2020,Ohio,OH,Adams,39001,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9870,12145,20210622,TOTAL,0.8126801152737753
2020,Ohio,OH,Allen,39003,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,33116,48006,20210622,TOTAL,0.6898304378619339
2020,Ohio,OH,Ashland,39005,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,19407,26405,20210622,TOTAL,0.7349744366597235
2020,Ohio,OH,Ashtabula,39007,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,26890,44147,20210622,TOTAL,0.6091014111944186
2020,Ohio,OH,Athens,39009,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10862,26059,20210622,TOTAL,0.4168233623700065
2020,Ohio,OH,Auglaize,39011,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,20798,25777,20210622,TOTAL,0.8068433099274547
2020,Ohio,OH,Belmont,39013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,23560,33088,20210622,TOTAL,0.7120406189555126
2020,Ohio,OH,Brown,39015,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,16480,21096,20210622,TOTAL,0.7811907470610542
2020,Ohio,OH,Butler,39017,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,114392,186737,20210622,TOTAL,0.612583473012847
2020,Ohio,OH,Carroll,39019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10745,14212,20210622,TOTAL,0.7560512243174782
2020,Ohio,OH,Champaign,39021,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,14589,19972,20210622,TOTAL,0.730472661726417
2020,Ohio,OH,Clark,39023,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,39032,64212,20210622,TOTAL,0.6078614589173363
2020,Ohio,OH,Clermont,39025,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,74570,110480,20210622,TOTAL,0.6749637943519189
2020,Ohio,OH,Clinton,39027,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,15488,20527,20210622,TOTAL,0.7545184391289521
2020,Ohio,OH,Columbiana,39029,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,35726,49860,20210622,TOTAL,0.7165262735659848
2020,Ohio,OH,Coshocton,39031,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,12325,16739,20210622,TOTAL,0.7363044387358862
2020,Ohio,OH,Crawford,39033,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,15436,20686,20210622,TOTAL,0.7462051629121145
2020,Ohio,OH,Cuyahoga,39035,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,202699,625670,20210622,TOTAL,0.323971102977608
2020,Ohio,OH,Darke,39037,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,22004,27134,20210622,TOTAL,0.8109383061841232
2020,Ohio,OH,Defiance,39039,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13038,19381,20210622,TOTAL,0.6727207058459316
2020,Ohio,OH,Delaware,39041,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,66356,126070,20210622,TOTAL,0.5263425081304037
2020,Ohio,OH,Erie,39043,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,22160,40335,20210622,TOTAL,0.5493987851741664
2020,Ohio,OH,Fairfield,39045,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,50797,83311,20210622,TOTAL,0.6097274069450612
2020,Ohio,OH,Fayette,39047,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9473,12612,20210622,TOTAL,0.7511100539169046
2020,Ohio,OH,Franklin,39049,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,211237,630577,20210622,TOTAL,0.33499001707959536
2020,Ohio,OH,Fulton,39051,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,15731,22770,20210622,TOTAL,0.6908651734738691
2020,Ohio,OH,Gallia,39053,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10645,13799,20210622,TOTAL,0.7714327125153997
2020,Ohio,OH,Geauga,39055,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,34143,56021,20210622,TOTAL,0.6094678781171347
2020,Ohio,OH,Greene,39057,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,52072,88643,20210622,TOTAL,0.5874349920467493
2020,Ohio,OH,Guernsey,39059,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13407,18230,20210622,TOTAL,0.7354360943499726
2020,Ohio,OH,Hamilton,39061,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,177886,430929,20210622,TOTAL,0.41279653956916335
2020,Ohio,OH,Hancock,39063,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,26310,38771,20210622,TOTAL,0.6785999845245158
2020,Ohio,OH,Hardin,39065,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9949,13247,20210622,TOTAL,0.7510379708613271
2020,Ohio,OH,Harrison,39067,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5792,7655,20210622,TOTAL,0.756629653821032
2020,Ohio,OH,Henry,39069,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10479,14764,20210622,TOTAL,0.7097670008127879
2020,Ohio,OH,Highland,39071,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,15678,19676,20210622,TOTAL,0.7968082943687741
2020,Ohio,OH,Hocking,39073,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9737,13824,20210622,TOTAL,0.7043547453703703
2020,Ohio,OH,Holmes,39075,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10796,12947,20210622,TOTAL,0.8338611261296053
2020,Ohio,OH,Huron,39077,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,18956,27190,20210622,TOTAL,0.6971680764987127
2020,Ohio,OH,Jackson,39079,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,11309,14794,20210622,TOTAL,0.7644315262944437
2020,Ohio,OH,Jefferson,39081,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,22828,33362,20210622,TOTAL,0.6842515436724417
2020,Ohio,OH,Knox,39083,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,22340,31398,20210622,TOTAL,0.7115102872794445
2020,Ohio,OH,Lake,39085,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,73278,130509,20210622,TOTAL,0.5614785187228467
2020,Ohio,OH,Lawrence,39087,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,20306,28127,20210622,TOTAL,0.7219397731716856
2020,Ohio,OH,Licking,39089,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,59514,94210,20210622,TOTAL,0.6317163783037895
2020,Ohio,OH,Logan,39091,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,17964,23368,20210622,TOTAL,0.7687435809654228
2020,Ohio,OH,Lorain,39093,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,79520,157437,20210622,TOTAL,0.5050909252589925
2020,Ohio,OH,Lucas,39095,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,81763,200623,20210622,TOTAL,0.4075454957806433
2020,Ohio,OH,Madison,39097,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13835,19855,20210622,TOTAL,0.6968018131453034
2020,Ohio,OH,Mahoning,39099,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,59903,118966,20210622,TOTAL,0.5035304204562648
2020,Ohio,OH,Marion,39101,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,19023,27818,20210622,TOTAL,0.6838378028614566
2020,Ohio,OH,Medina,39103,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,64598,105825,20210622,TOTAL,0.6104228679423577
2020,Ohio,OH,Meigs,39105,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8316,10951,20210622,TOTAL,0.7593827047758196
2020,Ohio,OH,Mercer,39107,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,19452,23761,20210622,TOTAL,0.8186524136189555
2020,Ohio,OH,Miami,39109,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,41371,57972,20210622,TOTAL,0.7136376181604913
2020,Ohio,OH,Monroe,39111,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5463,7148,20210622,TOTAL,0.7642697257974258
2020,Ohio,OH,Montgomery,39113,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,129034,268505,20210622,TOTAL,0.4805646077354239
2020,Ohio,OH,Morgan,39115,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5041,6847,20210622,TOTAL,0.7362348473784139
2020,Ohio,OH,Morrow,39117,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,14077,18457,20210622,TOTAL,0.762691661700168
2020,Ohio,OH,Muskingum,39119,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,27867,40465,20210622,TOTAL,0.6886692203138515
2020,Ohio,OH,Noble,39121,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5135,6343,20210622,TOTAL,0.8095538388775028
2020,Ohio,OH,Ottawa,39123,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,14628,24007,20210622,TOTAL,0.6093222810013746
2020,Ohio,OH,Paulding,39125,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7086,9467,20210622,TOTAL,0.7484947713108694
2020,Ohio,OH,Perry,39127,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,12357,16675,20210622,TOTAL,0.7410494752623689
2020,Ohio,OH,Pickaway,39129,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,20593,28271,20210622,TOTAL,0.7284142761133316
2020,Ohio,OH,Pike,39131,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9157,12412,20210622,TOTAL,0.7377537866580728
2020,Ohio,OH,Portage,39133,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,45990,82872,20210622,TOTAL,0.5549522154648132
2020,Ohio,OH,Preble,39135,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,17022,21809,20210622,TOTAL,0.7805034618735385
2020,Ohio,OH,Putnam,39137,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,16412,19921,20210622,TOTAL,0.8238542241855329
2020,Ohio,OH,Richland,39139,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,41472,59975,20210622,TOTAL,0.6914881200500208
2020,Ohio,OH,Ross,39141,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,22278,33299,20210622,TOTAL,0.6690290999729721
2020,Ohio,OH,Sandusky,39143,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,18896,30074,20210622,TOTAL,0.6283168185143313
2020,Ohio,OH,Scioto,39145,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,22609,32047,20210622,TOTAL,0.705495054139233
2020,Ohio,OH,Seneca,39147,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,17086,25810,20210622,TOTAL,0.6619914761720264
2020,Ohio,OH,Shelby,39149,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,20422,25258,20210622,TOTAL,0.8085359094148389
2020,Ohio,OH,Stark,39151,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,111097,189879,20210622,TOTAL,0.5850936649129183
2020,Ohio,OH,Summit,39153,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,124833,280473,20210622,TOTAL,0.4450802751066948
2020,Ohio,OH,Trumbull,39155,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,55194,101001,20210622,TOTAL,0.5464698369323076
2020,Ohio,OH,Tuscarawas,39157,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,30458,44015,20210622,TOTAL,0.6919913665795752
2020,Ohio,OH,Union,39159,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,21669,33445,20210622,TOTAL,0.647899536552549
2020,Ohio,OH,Van Wert,39161,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,11650,14965,20210622,TOTAL,0.7784831272970264
2020,Ohio,OH,Vinton,39163,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4632,6030,20210622,TOTAL,0.7681592039800995
2020,Ohio,OH,Warren,39165,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,87988,136100,20210622,TOTAL,0.6464952240999265
2020,Ohio,OH,Washington,39167,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,22307,32031,20210622,TOTAL,0.6964190940026849
2020,Ohio,OH,Wayne,39169,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,36759,54283,20210622,TOTAL,0.6771733323508281
2020,Ohio,OH,Williams,39171,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13452,18651,20210622,TOTAL,0.7212481904455526
2020,Ohio,OH,Wood,39173,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,35757,67597,20210622,TOTAL,0.5289731792831043
2020,Ohio,OH,Wyandot,39175,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8462,11390,20210622,TOTAL,0.7429323968393328
2020,South Dakota,SD,Aurora,46003,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1052,1405,20210622,TOTAL,0.7487544483985765
2020,South Dakota,SD,Beadle,46005,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4808,7081,20210622,TOTAL,0.6790001412229911
2020,South Dakota,SD,Bennett,46007,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,694,1183,20210622,TOTAL,0.5866441251056635
2020,South Dakota,SD,Bon Homme,46009,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2235,3001,20210622,TOTAL,0.7447517494168611
2020,South Dakota,SD,Brookings,46011,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8000,14567,20210622,TOTAL,0.5491865174709961
2020,South Dakota,SD,Brown,46013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10580,17547,20210622,TOTAL,0.6029520715791873
2020,South Dakota,SD,Brule,46015,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1750,2490,20210622,TOTAL,0.7028112449799196
2020,South Dakota,SD,Buffalo,46017,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,183,549,20210622,TOTAL,0.3333333333333333
2020,South Dakota,SD,Butte,46019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3731,4802,20210622,TOTAL,0.7769679300291545
2020,South Dakota,SD,Campbell,46021,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,747,873,20210622,TOTAL,0.8556701030927835
2020,South Dakota,SD,Charles Mix,46023,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2552,3783,20210622,TOTAL,0.6745968807824478
2020,South Dakota,SD,Clark,46025,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1373,1850,20210622,TOTAL,0.7421621621621621
2020,South Dakota,SD,Clay,46027,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2456,5698,20210622,TOTAL,0.431028431028431
2020,South Dakota,SD,Codington,46029,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8958,13161,20210622,TOTAL,0.6806473672213358
2020,South Dakota,SD,Corson,46031,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,647,1283,20210622,TOTAL,0.5042868277474669
2020,South Dakota,SD,Custer,46033,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3852,5494,20210622,TOTAL,0.7011285038223517
2020,South Dakota,SD,Davison,46035,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5613,8454,20210622,TOTAL,0.6639460610361959
2020,South Dakota,SD,Day,46037,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1869,2964,20210622,TOTAL,0.6305668016194332
2020,South Dakota,SD,Deuel,46039,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1699,2350,20210622,TOTAL,0.7229787234042553
2020,South Dakota,SD,Dewey,46041,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,790,1966,20210622,TOTAL,0.40183112919633773
2020,South Dakota,SD,Douglas,46043,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1468,1707,20210622,TOTAL,0.8599882835383714
2020,South Dakota,SD,Edmunds,46045,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1538,1985,20210622,TOTAL,0.7748110831234257
2020,South Dakota,SD,Fall River,46047,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2878,4042,20210622,TOTAL,0.7120237506185056
2020,South Dakota,SD,Faulk,46049,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,964,1182,20210622,TOTAL,0.8155668358714044
2020,South Dakota,SD,Grant,46051,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2618,3745,20210622,TOTAL,0.6990654205607477
2020,South Dakota,SD,Gregory,46053,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1771,2258,20210622,TOTAL,0.7843224092116917
