year,state,state_po,county_name,perc,party.y,date.x,death_rate,case_rate,date.y,Completeness_pct,Administered_Dose1_Recip_18PlusPop_Pct,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct
2016,Georgia,GA,Floyd,0.6967753120665742,Republican,20-11-16,6.997687720579287e-4,0.05051519208145714,5/31/2021,0.49700000000000005,0,0.13,0.091
2016,Georgia,GA,Forsyth,0.7111615642276091,Republican,20-11-16,2.2723014427120913e-4,0.023488421228876566,5/31/2021,0.49700000000000005,0.182,0.01,0.161
2016,Georgia,GA,Franklin,0.829687132439426,Republican,20-11-16,8.509189925119128e-4,0.04718345813478557,5/31/2021,0.49700000000000005,0,0.13,0.062
2016,Georgia,GA,Fulton,0.2730307308219226,Republican,20-11-16,6.283634149556062e-4,0.03396318180214999,5/31/2021,0.49700000000000005,0.28,0.09,0.235
2016,Georgia,GA,Gilmer,0.8202458310498708,Republican,20-11-16,9.068734755144161e-4,0.03780724247920445,5/31/2021,0.49700000000000005,0.07400000000000001,0.09,0.071
2016,Georgia,GA,Glascock,0.8884892086330936,Republican,20-11-16,6.702412868632708e-4,0.025134048257372654,5/31/2021,0.49700000000000005,0.087,0.09,0.075
2016,Georgia,GA,Glynn,0.6278492834836412,Republican,20-11-16,0.0013556469708302168,0.048078721017202695,5/31/2021,0.49700000000000005,0.474,0.11,0.42
2016,Georgia,GA,Gordon,0.8012553404715439,Republican,20-11-16,9.867301803334469e-4,0.052466825450833615,5/31/2021,0.49700000000000005,0,0.13,0.066
2016,Georgia,GA,Grady,0.6570064039943558,Republican,20-11-16,0.0011841084480013065,0.0395655546935609,5/31/2021,0.49700000000000005,0.083,0.13,0.077
2016,Georgia,GA,Greene,0.6201988251242657,Republican,20-11-16,0.0014864362690449647,0.03599299251473165,5/31/2021,0.49700000000000005,0.41700000000000004,0.1,0.368
2016,Georgia,GA,Gwinnett,0.447685415023254,Republican,20-11-16,5.251281790146049e-4,0.038316322362928285,5/31/2021,0.49700000000000005,0.27899999999999997,0.05,0.23199999999999998
2016,Georgia,GA,Habersham,0.8120421104475775,Republican,20-11-16,0.0016939214281060655,0.04469346537233696,5/31/2021,0.49700000000000005,0.131,0.09,0.11599999999999999
2016,Georgia,GA,Hall,0.7317877047557076,Republican,20-11-16,9.3905349216568e-4,0.0568466196494523,5/31/2021,0.49700000000000005,0.26899999999999996,0.09,0.23
2016,Georgia,GA,Hancock,0.23547486033519552,Republican,20-11-16,0.005297857311043089,0.0520367318106899,5/31/2021,0.49700000000000005,0.052000000000000005,0.13,0.04
2016,Georgia,GA,Haralson,0.8439728801620147,Republican,20-11-16,6.582628443537505e-4,0.037553895270381464,5/31/2021,0.49700000000000005,0.09300000000000001,0.09,0.083
2016,Georgia,GA,Harris,0.7233062659071627,Republican,20-11-16,7.206208425720621e-4,0.02688470066518847,5/31/2021,0.49700000000000005,0.163,0.01,0.15
2016,Georgia,GA,Hart,0.7201739646140161,Republican,20-11-16,9.467545254866318e-4,0.027190789971976066,5/31/2021,0.49700000000000005,0.267,0.09,0.23399999999999999
2016,Georgia,GA,Heard,0.7980108927302866,Republican,20-11-16,5.846487931178485e-4,0.02823018458197611,5/31/2021,0.49700000000000005,0,0.09,0.07
2016,Georgia,GA,Henry,0.46295283802118137,Republican,20-11-16,5.477985606697361e-4,0.032625376872864736,5/31/2021,0.49700000000000005,0.157,0.05,0.134
2016,Georgia,GA,Houston,0.5897235306845986,Republican,20-11-16,6.308163137842733e-4,0.027381175441883704,5/31/2021,0.49700000000000005,0.395,0.1,0.3
2016,Georgia,GA,Irwin,0.7400544959128066,Republican,20-11-16,0.0011718333865984873,0.043464365612016616,5/31/2021,0.49700000000000005,0.073,0.13,0.065
2016,Georgia,GA,Jackson,0.8011769032732622,Republican,20-11-16,6.561765902439665e-4,0.03919998950117456,5/31/2021,0.49700000000000005,0.21100000000000002,0.05,0.188
2016,Georgia,GA,Jasper,0.7212572373862697,Republican,20-11-16,4.14278809638887e-4,0.02796381965062487,5/31/2021,0.49700000000000005,0.121,0.09,0.10800000000000001
2016,Georgia,GA,Jeff Davis,0.8053375196232339,Republican,20-11-16,0.0020377308880562676,0.06172352593176888,5/31/2021,0.49700000000000005,0.047,0.13,0.042
2016,Georgia,GA,Jefferson,0.4395809414466131,Republican,20-11-16,0.0025545293770878365,0.062422217855505335,5/31/2021,0.49700000000000005,0.24,0.13,0.221
2016,Georgia,GA,Jenkins,0.6200916230366492,Republican,20-11-16,0.0037731534415732905,0.05648296364052138,5/31/2021,0.49700000000000005,0.156,0.13,0.145
2016,Georgia,GA,Johnson,0.6833966359196961,Republican,20-11-16,0.002999896555291197,0.0529636909072101,5/31/2021,0.49700000000000005,0.08800000000000001,0.13,0.057
2016,Georgia,GA,Jones,0.6617002629272568,Republican,20-11-16,5.905443429325738e-4,0.025601834161253344,5/31/2021,0.49700000000000005,0.192,0.05,0.16399999999999998
2016,Georgia,GA,Lamar,0.6818181818181818,Republican,20-11-16,0.0012979596074970147,0.031202948964228233,5/31/2021,0.49700000000000005,0.071,0.05,0.064
2016,Georgia,GA,Lanier,0.6910484151863462,Republican,20-11-16,9.313588525658936e-4,0.03548477228276055,5/31/2021,0.49700000000000005,0.078,0.13,0.071
2016,Georgia,GA,Laurens,0.635483870967742,Republican,20-11-16,0.002294157265532918,0.05263933322108099,5/31/2021,0.49700000000000005,0.174,0.13,0.157
2016,Georgia,GA,Lee,0.7527398713144312,Republican,20-11-16,0.001091486406032943,0.028874776741416947,5/31/2021,0.49700000000000005,0,0.05,0.08199999999999999
2016,Georgia,GA,Liberty,0.3799789382394846,Republican,20-11-16,4.444162275411085e-4,0.02304615579963177,5/31/2021,0.49700000000000005,0.43700000000000006,0.14,0.337
2016,Georgia,GA,Lincoln,0.6725987323256948,Republican,20-11-16,0.0012451749470800647,0.03635910845473789,5/31/2021,0.49700000000000005,0.14,0.09,0.126
2016,Georgia,GA,Long,0.6378430896283702,Republican,20-11-16,2.478806206930742e-4,0.015517326855386445,5/31/2021,0.49700000000000005,0.033,0.13,0.026000000000000002
2016,Georgia,GA,Lowndes,0.572278799100648,Republican,20-11-16,0.0010231000777894273,0.04890587479284337,5/31/2021,0.49700000000000005,0.22899999999999998,0.13,0.214
2016,Georgia,GA,Lumpkin,0.7741649899396378,Republican,20-11-16,5.850348095711694e-4,0.034370795062306204,5/31/2021,0.49700000000000005,0,0.05,0.034
2016,Georgia,GA,Macon,0.3592255656636342,Republican,20-11-16,0.0011013215859030838,0.024465072372561358,5/31/2021,0.49700000000000005,0,0.13,0.09699999999999999
2016,Georgia,GA,Madison,0.7668778129688282,Republican,20-11-16,5.581639688741505e-4,0.03316150638605247,5/31/2021,0.49700000000000005,0.17,0.09,0.156
2016,Georgia,GA,Marion,0.6021943573667712,Republican,20-11-16,0.0011742602160638798,0.028064819163926728,5/31/2021,0.49700000000000005,0,0.13,0.075
2016,Georgia,GA,Meriwether,0.566561788000434,Republican,20-11-16,8.977508977508977e-4,0.0352012852012852,5/31/2021,0.49700000000000005,0.19899999999999998,0.13,0.171
2016,Georgia,GA,Miller,0.7433176100628931,Republican,20-11-16,5.336179295624333e-4,0.07132692991817859,5/31/2021,0.49700000000000005,0.096,0.13,0.083
2016,Georgia,GA,Mitchell,0.5430203045685279,Republican,20-11-16,0.0022220164799555595,0.04360707341912786,5/31/2021,0.49700000000000005,0.099,0.13,0.092
2016,Georgia,GA,Monroe,0.6961456609127453,Republican,20-11-16,0.0021396476713501176,0.03402039797446687,5/31/2021,0.49700000000000005,0,0.05,0.052000000000000005
2016,Georgia,GA,Montgomery,0.7466442953020134,Republican,20-11-16,0.0011096316023080338,0.045938748335552594,5/31/2021,0.49700000000000005,0.155,0.13,0.14
2016,Georgia,GA,Morgan,0.6922427440633245,Republican,20-11-16,3.5648808311265025e-4,0.03875534732124669,5/31/2021,0.49700000000000005,0.184,0.01,0.175
2016,Georgia,GA,Murray,0.830069031947343,Republican,20-11-16,3.996802557953637e-4,0.03549660271782574,5/31/2021,0.49700000000000005,0.069,0.09,0.062
2016,Georgia,GA,Muscogee,0.3907752926179163,Republican,20-11-16,9.519349222671323e-4,0.035496482422292586,5/31/2021,0.49700000000000005,0.342,0.13,0.282
2016,Georgia,GA,Newton,0.4754359242503467,Republican,20-11-16,9.179575444635686e-4,0.030928108036541772,5/31/2021,0.49700000000000005,0.099,0.09,0.08800000000000001
2016,Georgia,GA,Oconee,0.6662861680480421,Republican,20-11-16,8.267678241416205e-4,0.030687676296080147,5/31/2021,0.49700000000000005,0.23399999999999999,0.01,0.228
2016,Georgia,GA,Oglethorpe,0.6929877135151333,Republican,20-11-16,9.100955600338036e-4,0.033088474289800426,5/31/2021,0.49700000000000005,0.247,0.09,0.222
2016,Georgia,GA,Paulding,0.6882724610879951,Republican,20-11-16,4.153231156155723e-4,0.024884776677299707,5/31/2021,0.49700000000000005,0.156,0.01,0.133
2016,Georgia,GA,Peach,0.5034412202380952,Republican,20-11-16,9.660107334525939e-4,0.034955277280858676,5/31/2021,0.49700000000000005,0.068,0.13,0.051
2016,Georgia,GA,Pickens,0.8299615329819062,Republican,20-11-16,4.5280284963926707e-4,0.03063965949225707,5/31/2021,0.49700000000000005,0.09300000000000001,0.05,0.085
2016,Georgia,GA,Pierce,0.8619887840240733,Republican,20-11-16,0.0014342792746644812,0.059983608236860976,5/31/2021,0.49700000000000005,0.242,0.09,0.21
2016,Georgia,GA,Pike,0.8341547277936963,Republican,20-11-16,8.367763192301658e-4,0.037079650645886725,5/31/2021,0.49700000000000005,0,0.01,0.07200000000000001
2016,Georgia,GA,Polk,0.7748153359127682,Republican,20-11-16,7.236227824463119e-4,0.05063025210084034,5/31/2021,0.49700000000000005,0,0.13,0.059000000000000004
2016,Georgia,GA,Pulaski,0.676005547850208,Republican,20-11-16,0.0021445804664462515,0.037976945759985704,5/31/2021,0.49700000000000005,0.087,0.13,0.053
2016,Georgia,GA,Putnam,0.6897133220910624,Republican,20-11-16,0.0012433392539964476,0.04191829484902309,5/31/2021,0.49700000000000005,0.071,0.05,0.057
2016,Georgia,GA,Quitman,0.5507662835249042,Republican,20-11-16,4.4033465433729633e-4,0.03258476442095993,5/31/2021,0.49700000000000005,0.10800000000000001,0.13,0.084
2016,Georgia,GA,Rabun,0.7866616616616616,Republican,20-11-16,6.368320500202628e-4,0.02917848665547386,5/31/2021,0.49700000000000005,0.23600000000000002,0.09,0.209
2016,Georgia,GA,Randolph,0.43842704380820974,Republican,20-11-16,0.004489673750374139,0.054474708171206226,5/31/2021,0.49700000000000005,0.08900000000000001,0.13,0.059000000000000004
2016,Georgia,GA,Richmond,0.3239223995232735,Republican,20-11-16,0.0010490946609989162,0.046630278257513154,5/31/2021,0.49700000000000005,0.324,0.13,0.263
2016,Georgia,GA,Rockdale,0.355911167445668,Republican,20-11-16,5.16829962942192e-4,0.027413980800316696,5/31/2021,0.49700000000000005,0.081,0.09,0.071
2016,Georgia,GA,Schley,0.7710843373493976,Republican,20-11-16,3.8491147036181676e-4,0.029638183217859892,5/31/2021,0.49700000000000005,0,0.13,0.109
2016,Georgia,GA,Screven,0.5783027121609798,Republican,20-11-16,8.564087924636027e-4,0.03504139309163574,5/31/2021,0.49700000000000005,0.32799999999999996,0.13,0.28800000000000003
2016,Georgia,GA,Seminole,0.6535674470457079,Republican,20-11-16,0.001488833746898263,0.06116625310173697,5/31/2021,0.49700000000000005,0.044000000000000004,0.13,0.040999999999999995
2016,Georgia,GA,Spalding,0.6086990351696234,Republican,20-11-16,0.0010976948408342481,0.03174414809980123,5/31/2021,0.49700000000000005,0.07400000000000001,0.13,0.067
2016,Georgia,GA,Stephens,0.7830871115639327,Republican,20-11-16,0.0018002834488834412,0.05320412149998085,5/31/2021,0.49700000000000005,0,0.13,0.045
2016,Georgia,GA,Stewart,0.391156462585034,Republican,20-11-16,0.00254148602182688,0.0929884885633129,5/31/2021,0.49700000000000005,0.146,0.13,0.128
2016,Georgia,GA,Sumter,0.4807727355567705,Republican,20-11-16,0.002424697766546001,0.04033194453930743,5/31/2021,0.49700000000000005,0.35,0.14,0.318
2016,Georgia,GA,Talbot,0.36845348120764015,Republican,20-11-16,0.001302295295458245,0.0361386944489663,5/31/2021,0.49700000000000005,0.24100000000000002,0.13,0.205
2016,Georgia,GA,Taliaferro,0.3890746934225195,Republican,20-11-16,0,0.023047375160051217,5/31/2021,0.49700000000000005,0.121,0.13,0.091
2016,Georgia,GA,Tattnall,0.7382297551789078,Republican,20-11-16,9.067612852355608e-4,0.04139562389118864,5/31/2021,0.49700000000000005,0.067,0.13,0.059000000000000004
2016,Georgia,GA,Taylor,0.6056338028169014,Republican,20-11-16,0.0016101065147386673,0.03938568243745356,5/31/2021,0.49700000000000005,0,0.13,0.223
2016,Georgia,GA,Telfair,0.6454162276080084,Republican,20-11-16,0.00177428553323617,0.04036499588112287,5/31/2021,0.49700000000000005,0.142,0.13,0.126
2016,Georgia,GA,Terrell,0.44736213893530674,Republican,20-11-16,0.003871876099964801,0.04552387656928312,5/31/2021,0.49700000000000005,0.127,0.13,0.11800000000000001
2016,Georgia,GA,Thomas,0.5971705137751303,Republican,20-11-16,0.00175786532047237,0.041535202379879205,5/31/2021,0.49700000000000005,0.16399999999999998,0.13,0.146
2016,Georgia,GA,Tift,0.6740277094029116,Republican,20-11-16,0.0018173334315675729,0.0556988138215575,5/31/2021,0.49700000000000005,0.168,0.13,0.147
2016,Georgia,GA,Toombs,0.7239001969796455,Republican,20-11-16,0.0022985948911874838,0.060504949393838284,5/31/2021,0.49700000000000005,0,0.13,0.098
2016,Georgia,GA,Towns,0.7958308693081018,Republican,20-11-16,0.0017963582918265697,0.04319425165346615,5/31/2021,0.49700000000000005,0.059000000000000004,0.05,0.046
2016,Georgia,GA,Treutlen,0.6692563817980022,Republican,20-11-16,0.0020521841102316037,0.054969217238346524,5/31/2021,0.49700000000000005,0,0.13,0.055999999999999994
2016,Georgia,GA,Troup,0.6031940561449197,Republican,20-11-16,0.0016520921753496454,0.053180277437548065,5/31/2021,0.49700000000000005,0,0.13,0.141
2016,Georgia,GA,Turner,0.6165391406709829,Republican,20-11-16,0.0032986551636640447,0.05201725450393301,5/31/2021,0.49700000000000005,0.128,0.13,0.10800000000000001
2016,Georgia,GA,Twiggs,0.5013550135501355,Republican,20-11-16,0.0016043440700974948,0.02986548192027644,5/31/2021,0.49700000000000005,0.052000000000000005,0.13,0.033
2016,Georgia,GA,Union,0.8167122606316837,Republican,20-11-16,0.0012619291742250965,0.03931698083445067,5/31/2021,0.49700000000000005,0.075,0.05,0.065
2016,Georgia,GA,Upson,0.6669105542344979,Republican,20-11-16,0.0029027029064726505,0.05304029856372752,5/31/2021,0.49700000000000005,0.349,0.14,0.309
2016,Georgia,GA,Walker,0.7910335615294707,Republican,20-11-16,7.131039990872269e-4,0.032802783958012435,5/31/2021,0.49700000000000005,0.196,0.09,0.158
2016,Georgia,GA,Walton,0.7647795960489459,Republican,20-11-16,8.051612903225806e-4,0.030461935483870967,5/31/2021,0.49700000000000005,0.191,0.05,0.16899999999999998
2016,Georgia,GA,Ware,0.6987032173342088,Republican,20-11-16,0.002121364372243622,0.06972589739295483,5/31/2021,0.49700000000000005,0.214,0.13,0.183
2016,Georgia,GA,Warren,0.4245929734361611,Republican,20-11-16,0.0015290519877675841,0.03841743119266055,5/31/2021,0.49700000000000005,0.086,0.13,0.076
2016,Georgia,GA,Washington,0.49036756884529015,Republican,20-11-16,0.0010918114143920596,0.0509181141439206,5/31/2021,0.49700000000000005,0.086,0.13,0.07200000000000001
2016,Georgia,GA,Wayne,0.7829636031883223,Republican,20-11-16,0.0014322352862805182,0.05052792858808247,5/31/2021,0.49700000000000005,0.299,0.13,0.26
2016,Georgia,GA,Webster,0.5645161290322581,Republican,20-11-16,7.707129094412332e-4,0.022736030828516378,5/31/2021,0.49700000000000005,0.11599999999999999,0.13,0.10800000000000001
2016,Georgia,GA,Wheeler,0.6760228353948621,Republican,20-11-16,0.002322280996000516,0.054186556573345375,5/31/2021,0.49700000000000005,0.046,0.13,0.043
2016,Georgia,GA,White,0.8255941808339677,Republican,20-11-16,8.361741815141185e-4,0.036084131986878494,5/31/2021,0.49700000000000005,0.051,0.01,0.047
2016,Georgia,GA,Whitfield,0.7024920086111293,Republican,20-11-16,6.837639762319789e-4,0.06559318932557759,5/31/2021,0.49700000000000005,0.17,0.13,0.14
2016,Georgia,GA,Wilcox,0.7043010752688172,Republican,20-11-16,0.003293342742884027,0.039755351681957186,5/31/2021,0.49700000000000005,0.075,0.13,0.06
2016,Georgia,GA,Wilkes,0.5733392777530094,Republican,20-11-16,7.220961419434702e-4,0.04105632349907159,5/31/2021,0.49700000000000005,0,0.13,0.09699999999999999
2016,Georgia,GA,Wilkinson,0.5442034056449732,Republican,20-11-16,0.0020426690876078077,0.04709487063095778,5/31/2021,0.49700000000000005,0.154,0.13,0.13
2016,Georgia,GA,Worth,0.7416515973477998,Republican,20-11-16,0.0018025235329461246,0.03464850791107551,5/31/2021,0.49700000000000005,0,0.09,0.09300000000000001
2016,Hawaii,HI,Hawaii,0.2697982024758352,Democrat,20-11-16,1.524540179010524e-4,0.007322710730795712,5/31/2021,0,0,NA,0
2016,Hawaii,HI,Honolulu,0.31605724483012004,Democrat,20-11-16,1.794929790231847e-4,0.014970544475870125,5/31/2021,0,0,NA,0
2016,Hawaii,HI,Kauai,0.2876020505031327,Democrat,20-11-16,0,0.0011551683344699448,5/31/2021,0,0,NA,0
2016,Hawaii,HI,Maui,0.2588507074790644,Democrat,20-11-16,1.012495384212219e-4,0.004228657192886327,5/31/2021,0,0,NA,0
2016,Idaho,ID,Ada,0.47913568322013195,Republican,20-11-16,4.2273548287921294e-4,0.04398471679756634,5/31/2021,0.978,0.601,0.04,0.54
2016,Idaho,ID,Adams,0.7127805771873569,Republican,20-11-16,4.4974139869574995e-4,0.01933888014391725,5/31/2021,0.978,0.41200000000000003,0.06,0.375
2016,Idaho,ID,Bannock,0.514124970074216,Republican,20-11-16,2.4776169829382287e-4,0.03963060983163466,5/31/2021,0.978,0.503,0.11,0.445
2016,Idaho,ID,Bear Lake,0.7523907103825137,Republican,20-11-16,1.6278691193228064e-4,0.02246459384665473,5/31/2021,0.978,0.46799999999999997,0.03,0.431
2016,Idaho,ID,Benewah,0.741457586618877,Republican,20-11-16,3.181336161187699e-4,0.023647932131495228,5/31/2021,0.978,0.461,0.11,0.41100000000000003
2016,Idaho,ID,Bingham,0.6560601503759399,Republican,20-11-16,5.720096606076013e-4,0.04682004999788145,5/31/2021,0.978,0.46799999999999997,0.11,0.419
2016,Idaho,ID,Blaine,0.3114509511376352,Republican,20-11-16,2.988132843848715e-4,0.0467429352002049,5/31/2021,0.978,0.823,0.08,0.733
2016,Idaho,ID,Boise,0.7008390141583639,Republican,20-11-16,2.4798512089274643e-4,0.01425914445133292,5/31/2021,0.978,0.32,0.01,0.278
2016,Idaho,ID,Bonner,0.6371102516353913,Republican,20-11-16,6.407928743832368e-5,0.01651109639660807,5/31/2021,0.978,0.415,0.02,0.375
2016,Idaho,ID,Bonneville,0.6037629180705999,Republican,20-11-16,4.0119868341330014e-4,0.051181489184011005,5/31/2021,0.978,0.514,0.07,0.45399999999999996
2016,Idaho,ID,Boundary,0.7338756536897153,Republican,20-11-16,7.901390644753477e-5,0.023151074589127685,5/31/2021,0.978,0.327,0.05,0.285
2016,Idaho,ID,Butte,0.7430894308943089,Republican,20-11-16,0,0.04270597127739985,5/31/2021,0.978,0.43700000000000006,0.03,0.40299999999999997
2016,Idaho,ID,Camas,0.6949152542372882,Republican,20-11-16,0,0.04513274336283186,5/31/2021,0.978,0.396,0.02,0.377
2016,Idaho,ID,Canyon,0.648787524902109,Republican,20-11-16,5.526190345618912e-4,0.05364201254571763,5/31/2021,0.978,0.41200000000000003,0.1,0.359
2016,Idaho,ID,Caribou,0.7495881383855024,Republican,20-11-16,9.827319949459498e-4,0.05405025972202723,5/31/2021,0.978,0.37799999999999995,0.02,0.348
2016,Idaho,ID,Cassia,0.727439471753485,Republican,20-11-16,5.766775136960909e-4,0.07735716933723277,5/31/2021,0.978,0.35200000000000004,0.1,0.3
2016,Idaho,ID,Clark,0.7173144876325088,Republican,20-11-16,0,0.05516431924882629,5/31/2021,0.978,0.364,0.14,0.319
2016,Idaho,ID,Clearwater,0.7503288608260984,Republican,20-11-16,0,0.034931042278996155,5/31/2021,0.978,0.379,0.06,0.348
2016,Idaho,ID,Custer,0.7361226180613091,Republican,20-11-16,2.353494939985879e-4,0.028712638267827724,5/31/2021,0.978,0.441,0.07,0.4
2016,Idaho,ID,Elmore,0.6824689040131424,Republican,20-11-16,1.457301078402798e-4,0.02761585543573302,5/31/2021,0.978,0.451,0.1,0.33299999999999996
2016,Idaho,ID,Franklin,0.7094017094017094,Republican,20-11-16,2.8139289482940555e-4,0.03594794231445656,5/31/2021,0.978,0.40700000000000003,0.02,0.359
2016,Idaho,ID,Fremont,0.715660542432196,Republican,20-11-16,5.295808745649871e-4,0.04796489635345741,5/31/2021,0.978,0.424,0.1,0.377
2016,Idaho,ID,Gem,0.7518229821473472,Republican,20-11-16,3.208041490669946e-4,0.03368443565203443,5/31/2021,0.978,0.385,0.1,0.33899999999999997
2016,Idaho,ID,Gooding,0.7210556732806781,Republican,20-11-16,5.122294788065053e-4,0.05378409527468306,5/31/2021,0.978,0.39799999999999996,0.1,0.35100000000000003
2016,Idaho,ID,Idaho,0.7823393659662334,Republican,20-11-16,2.3776972002615467e-4,0.0322772394935505,5/31/2021,0.978,0.284,0.09,0.263
2016,Idaho,ID,Jefferson,0.7351633986928104,Republican,20-11-16,1.9620025506033158e-4,0.042542755305581895,5/31/2021,0.978,0.409,0.06,0.364
2016,Idaho,ID,Jerome,0.6878980891719745,Republican,20-11-16,4.068679306697046e-4,0.06705183497436731,5/31/2021,0.978,0.408,0.1,0.35600000000000004
2016,Idaho,ID,Kootenai,0.6703212185190771,Republican,20-11-16,3.6336357455986123e-4,0.03497667440279438,5/31/2021,0.978,0.444,0.02,0.384
2016,Idaho,ID,Latah,0.39976888791063664,Republican,20-11-16,2.4491795248591723e-5,0.03455792309576292,5/31/2021,0.978,0.5379999999999999,0.03,0.49
2016,Idaho,ID,Lemhi,0.735107421875,Republican,20-11-16,6.208095356344674e-4,0.049168115222249814,5/31/2021,0.978,0.457,0.07,0.42100000000000004
2016,Idaho,ID,Lewis,0.7559748427672957,Republican,20-11-16,7.81657113079729e-4,0.039603960396039604,5/31/2021,0.978,0.452,0.11,0.405
2016,Idaho,ID,Lincoln,0.6773455377574371,Republican,20-11-16,0.0013064576334453153,0.05785740948114968,5/31/2021,0.978,0.382,0.1,0.33399999999999996
2016,Idaho,ID,Madison,0.5699260581336053,Republican,20-11-16,1.7361972320055559e-4,0.08611538270747557,5/31/2021,0.978,0.466,0.06,0.36200000000000004
2016,Idaho,ID,Minidoka,0.7112501819240286,Republican,20-11-16,5.656108597285068e-4,0.07291666666666667,5/31/2021,0.978,0.375,0.1,0.332
2016,Idaho,ID,Nez Perce,0.6219987210045927,Republican,20-11-16,6.624953993375046e-4,0.043454790823211874,5/31/2021,0.978,0.469,0.11,0.428
2016,Idaho,ID,Oneida,0.7403288201160542,Republican,20-11-16,0,0.02101769911504425,5/31/2021,0.978,0.423,0.06,0.374
2016,Idaho,ID,Owyhee,0.7775796178343949,Republican,20-11-16,4.120992334954257e-4,0.04079782411604715,5/31/2021,0.978,0.302,0.13,0.265
2016,Idaho,ID,Payette,0.7455193014705882,Republican,20-11-16,5.248072342658754e-4,0.055225868959670583,5/31/2021,0.978,0.318,0.09,0.284
2016,Idaho,ID,Power,0.6040609137055838,Republican,20-11-16,2.6167735182519954e-4,0.0557372759387675,5/31/2021,0.978,0.5379999999999999,0.11,0.488
2016,Idaho,ID,Shoshone,0.6439453125,Republican,20-11-16,0.0016265200216869337,0.03059406707458756,5/31/2021,0.978,0.429,0.14,0.389
2016,Idaho,ID,Teton,0.4354903536977492,Republican,20-11-16,1.5998720102391808e-4,0.035677145828333735,5/31/2021,0.978,0.628,0.04,0.56
2016,Idaho,ID,Twin Falls,0.6637209613710919,Republican,20-11-16,7.691350623791158e-4,0.0668695071880196,5/31/2021,0.978,0.447,0.06,0.39299999999999996
2016,Idaho,ID,Valley,0.5432791175920733,Republican,20-11-16,8.480325644504748e-5,0.01687584803256445,5/31/2021,0.978,0.596,0.04,0.547
2016,Idaho,ID,Washington,0.7369248035914703,Republican,20-11-16,8.687258687258687e-4,0.05868725868725869,5/31/2021,0.978,0.39799999999999996,0.14,0.348
2016,Illinois,IL,Adams,0.7132797095552564,Democrat,20-11-16,6.02009786518068e-4,0.05762314187363969,5/31/2021,0.976,0.5579999999999999,0.03,0.467
2016,Illinois,IL,Alexander,0.5256500351370345,Democrat,20-11-16,3.6383481899217757e-4,0.039476077860651264,5/31/2021,0.976,0.31,0.13,0.239
2016,Illinois,IL,Bond,0.6491367861885791,Democrat,20-11-16,6.149305128520477e-4,0.050301315951297505,5/31/2021,0.976,0.5,0.07,0.41600000000000004
2016,Illinois,IL,Boone,0.5339767836181035,Democrat,20-11-16,5.49481781836785e-4,0.059552456562517765,5/31/2021,0.976,0.604,0.07,0.449
2016,Illinois,IL,Brown,0.7549390500210172,Democrat,20-11-16,4.5829514207149406e-4,0.03391384051329056,5/31/2021,0.976,0.33799999999999997,0.05,0.276
2016,Illinois,IL,Bureau,0.5600748295214532,Democrat,20-11-16,8.048788038262701e-4,0.05095501965761694,5/31/2021,0.976,0.596,0.07,0.435
2016,Illinois,IL,Calhoun,0.6693893426682225,Democrat,20-11-16,0,0.03531195840554593,5/31/2021,0.976,0.541,0.04,0.502
2016,Illinois,IL,Carroll,0.5955674949630625,Democrat,20-11-16,0.00161505512253353,0.0630573695667439,5/31/2021,0.976,0.621,0.04,0.537
2016,Illinois,IL,Cass,0.6276346604215457,Democrat,20-11-16,0.001090146750524109,0.06020964360587002,5/31/2021,0.976,0.5589999999999999,0.11,0.48100000000000004
2016,Illinois,IL,Champaign,0.36416815820491555,Democrat,20-11-16,1.9121190102872003e-4,0.04358197254197101,5/31/2021,0.976,0.636,0.08,0.508
2016,Illinois,IL,Christian,0.6819975418849861,Democrat,20-11-16,0.0010600155884645363,0.047513639906469216,5/31/2021,0.976,0.451,0.02,0.373
2016,Illinois,IL,Clark,0.7091321897073662,Democrat,20-11-16,0.0012444328006287662,0.04054231071522138,5/31/2021,0.976,0.486,0.02,0.364
2016,Illinois,IL,Clay,0.7907086614173229,Democrat,20-11-16,0.0012233351173637128,0.045645691566633534,5/31/2021,0.976,0.382,0.1,0.325
2016,Illinois,IL,Clinton,0.7125552557552098,Democrat,20-11-16,0.0013904486870955667,0.06896090700037436,5/31/2021,0.976,0.539,0.03,0.457
2016,Illinois,IL,Coles,0.5947491195169922,Democrat,20-11-16,0.0010717900879264831,0.05684457058928607,5/31/2021,0.976,0.42700000000000005,0.06,0.35200000000000004
2016,Illinois,IL,Cook,0.20998973879084507,Democrat,20-11-16,0.0011776948971513723,0.05003793837617486,5/31/2021,0.976,0.6970000000000001,0.12,0.529
2016,Illinois,IL,Crawford,0.719179651695692,Democrat,20-11-16,4.32152117545376e-4,0.04640233362143475,5/31/2021,0.976,0.46399999999999997,0.07,0.406
2016,Illinois,IL,Cumberland,0.7555236213400395,Democrat,20-11-16,6.57338717250446e-4,0.04638933233167433,5/31/2021,0.976,0.401,0.02,0.309
2016,Illinois,IL,De Witt,0.6730743735914092,Democrat,20-11-16,6.507027589796981e-4,0.03273034877667881,5/31/2021,0.976,0.49700000000000005,0.03,0.409
